sample_name	bio_celltype
F2S4_160120_020_B01	L6 IT CTX
F2S4_160120_020_C01	L6 CT CTX
F2S4_160120_020_D01	L6 IT CTX
F2S4_160120_020_E01	L6 CT CTX
F2S4_160120_020_F01	L6 IT CTX
F2S4_160120_020_G01	L5 NP CTX
F2S4_160120_020_H01	L6 IT CTX
F2S4_160113_026_A01	L6 IT CTX
F2S4_160113_026_B01	L6b CTX
F2S4_160113_026_C01	L6 IT CTX
F2S4_160113_026_D01	L6 CT CTX
F2S4_160113_026_E01	L6 IT CTX
F2S4_160113_026_F01	L6 IT CTX
F2S4_160113_026_G01	L5 NP CTX
F2S4_160113_026_H01	L6 IT CTX
F1S4_160108_003_A01	Lamp5
F1S4_160108_003_B01	Lamp5
F1S4_160108_003_C01	Lamp5
F1S4_160108_003_D01	Lamp5
F1S4_160108_003_F01	Vip
F1S4_160108_003_H01	Vip
F1S4_160108_004_A01	Lamp5
F1S4_160108_004_B01	Lamp5
F1S4_160108_004_C01	Vip
F1S4_160108_004_D01	Vip
F1S4_160108_004_E01	Vip
F1S4_160108_004_F01	Vip
F1S4_160108_004_G01	Vip
F1S4_160108_005_A01	Lamp5
F1S4_160108_005_B01	Lamp5
F1S4_160108_005_C01	Lamp5
F1S4_160108_005_D01	Lamp5
F1S4_160108_005_E01	Lamp5
F1S4_160108_005_F01	Lamp5
F1S4_160108_005_G01	Lamp5
F1S4_160108_005_H01	Lamp5
F1S4_160108_006_A01	Lamp5
F1S4_160108_006_B01	Lamp5
F1S4_160108_006_C01	Lamp5
F1S4_160108_006_D01	Vip
F1S4_160108_006_E01	Vip
F1S4_160108_006_F01	Lamp5
F1S4_160108_006_G01	Lamp5
F1S4_160108_006_H01	Vip
F1S4_160108_009_F01	Sst
F1S4_160108_009_G01	Sst
F1S4_160108_009_H01	Sst
F1S4_160108_010_A01	Lamp5
F1S4_160108_010_C01	Lamp5
F1S4_160108_010_E01	Vip
F1S4_160108_010_F01	Sst
F1S4_160108_010_G01	Vip
F1S4_160108_010_H01	Vip
F1S4_160108_011_B01	Sst
F1S4_160108_011_C01	Sst
F1S4_160108_011_D01	Vip
F1S4_160108_011_E01	Sst
F1S4_160108_011_F01	Lamp5
F1S4_160108_011_H01	Sst
F1S4_160108_012_A01	Vip
F1S4_160108_012_E01	Sst
F1S4_160108_012_G01	Lamp5
F1S4_160108_012_H01	Sst
F2S4_151217_011_B01	L2/3 IT CTX-1
F2S4_151217_011_C01	L6 IT CTX
F2S4_151217_011_D01	L5 NP CTX
F2S4_151217_011_E01	L6 IT CTX
F2S4_151217_011_F01	L5 NP CTX
F2S4_151217_011_G01	L6 IT CTX
F2S4_151223_002_A01	Vip
F2S4_151223_002_C01	Lamp5
F2S4_151223_002_D01	Vip
F2S4_151223_002_E01	Vip
F2S4_151223_002_F01	Vip
F2S4_151223_002_G01	Vip
F2S4_151223_002_H01	Lamp5
F2S4_151223_003_A01	Lamp5
F2S4_151223_003_B01	Lamp5
F2S4_151223_003_C01	Vip
F2S4_151223_003_D01	Lamp5
F2S4_151223_003_E01	Lamp5
F2S4_151223_003_F01	Vip
F2S4_151223_003_G01	Vip
F2S4_151223_003_H01	Vip
F1S4_160108_001_A01	Vip
F1S4_160108_001_B01	Lamp5
F1S4_160108_001_C01	Lamp5
F1S4_160108_001_D01	Vip
F1S4_160108_001_E01	Lamp5
F1S4_160108_001_H01	Lamp5
F1S4_160108_002_A01	Vip
F1S4_160108_002_B01	Lamp5
F1S4_160108_002_C01	Vip
F1S4_160108_002_D01	Vip
F1S4_160108_002_E01	Vip
F1S4_160108_002_F01	Vip
F1S4_160108_002_G01	Vip
F1S4_160108_002_H01	Vip
F1S4_160108_008_A01	Sst
F1S4_160108_008_B01	Sst
F1S4_160108_008_C01	Lamp5
F1S4_160108_008_D01	Sst
F1S4_160108_008_F01	Sst
F1S4_160108_008_H01	Sst
F1S4_160108_013_B01	Sst
F1S4_160108_013_C01	Sst
F1S4_160108_013_E01	Lamp5
F1S4_160108_013_F01	Sst
F1S4_160108_013_G01	Lamp5
F1S4_160108_014_C01	Sst
F1S4_160108_014_E01	Sst
F1S4_160108_014_F01	Vip
F1S4_160108_014_G01	Sst
F2S4_160113_001_A01	L2/3 IT CTX-1
F2S4_160113_001_B01	L2/3 IT CTX-1
F2S4_160113_001_C01	L2/3 IT CTX-1
F2S4_160113_001_D01	L2/3 IT CTX-1
F2S4_160113_001_E01	L2/3 IT CTX-1
F2S4_160113_001_F01	Vip
F2S4_160113_001_G01	L2/3 IT CTX-1
F2S4_160113_001_H01	Vip
F2S4_160113_002_A01	L2/3 IT CTX-1
F2S4_160113_002_B01	L2/3 IT CTX-1
F2S4_160113_002_C01	L2/3 IT CTX-1
F2S4_160113_002_D01	L2/3 IT CTX-1
F2S4_160113_002_E01	L2/3 IT CTX-1
F2S4_160113_002_F01	L2/3 IT CTX-1
F2S4_160113_002_G01	L2/3 IT CTX-1
F2S4_160113_002_H01	Vip
F2S4_160113_003_A01	L2/3 IT CTX-1
F2S4_160113_003_B01	L2/3 IT CTX-1
F2S4_160113_003_C01	L2/3 IT CTX-1
F2S4_160113_003_D01	L2/3 IT CTX-1
F2S4_160113_003_E01	L2/3 IT CTX-1
F2S4_160113_003_F01	L2/3 IT CTX-1
F2S4_160113_003_G01	Lamp5
F2S4_160113_003_H01	L2/3 IT CTX-1
F2S4_160113_004_A01	L2/3 IT CTX-1
F2S4_160113_004_B01	L2/3 IT CTX-1
F2S4_160113_004_C01	L2/3 IT CTX-1
F2S4_160113_004_D01	L2/3 IT CTX-1
F2S4_160113_004_E01	L2/3 IT CTX-1
F2S4_160113_004_F01	L2/3 IT CTX-1
F2S4_160113_004_G01	L2/3 IT CTX-1
F2S4_160113_004_H01	Lamp5
F2S4_160120_005_A01	L2/3 IT CTX-1
F2S4_160120_005_B01	L2/3 IT CTX-1
F2S4_160120_005_C01	L2/3 IT CTX-1
F2S4_160120_005_D01	L2/3 IT CTX-1
F2S4_160120_005_E01	L2/3 IT CTX-1
F2S4_160120_005_F01	L2/3 IT CTX-1
F2S4_160120_005_G01	L2/3 IT CTX-1
F2S4_160120_005_H01	L2/3 IT CTX-1
F2S4_160120_010_A01	L4/5 IT CTX
F2S4_160120_010_B01	L4/5 IT CTX
F2S4_160120_010_C01	L4/5 IT CTX
F2S4_160120_010_D01	L4/5 IT CTX
F2S4_160120_010_E01	L4/5 IT CTX
F2S4_160120_010_F01	L4/5 IT CTX
F2S4_160120_010_G01	L4/5 IT CTX
F2S4_160120_010_H01	L4/5 IT CTX
F2S4_160113_009_A01	L4/5 IT CTX
F2S4_160113_009_B01	L4/5 IT CTX
F2S4_160113_009_C01	L4/5 IT CTX
F2S4_160113_009_D01	L4/5 IT CTX
F2S4_160113_009_E01	L4/5 IT CTX
F2S4_160113_009_F01	L4/5 IT CTX
F2S4_160113_009_G01	L4/5 IT CTX
F2S4_160113_009_H01	L4/5 IT CTX
F2S4_160113_010_A01	L4/5 IT CTX
F2S4_160113_010_B01	L4/5 IT CTX
F2S4_160113_010_C01	L4/5 IT CTX
F2S4_160113_010_D01	L4/5 IT CTX
F2S4_160113_010_E01	L4/5 IT CTX
F2S4_160113_010_F01	L4/5 IT CTX
F2S4_160113_010_G01	L4/5 IT CTX
F2S4_160113_010_H01	L4/5 IT CTX
F2S4_160113_011_A01	L4/5 IT CTX
F2S4_160113_011_B01	L4/5 IT CTX
F2S4_160113_011_C01	L4/5 IT CTX
F2S4_160113_011_D01	L4/5 IT CTX
F2S4_160113_011_E01	L4/5 IT CTX
F2S4_160113_011_F01	L4/5 IT CTX
F2S4_160113_011_G01	L4/5 IT CTX
F2S4_160113_011_H01	L4/5 IT CTX
F2S4_160113_023_A01	L6 IT CTX
F2S4_160113_023_B01	L6 IT CTX
F2S4_160113_023_C01	L6 IT CTX
F2S4_160113_023_D01	L6 CT CTX
F2S4_160113_023_E01	L6 IT CTX
F2S4_160113_023_F01	L6 IT CTX
F2S4_160113_023_G01	L6 IT CTX
F2S4_160113_023_H01	L6 CT CTX
F2S4_160113_024_A01	L6 CT CTX
F2S4_160113_024_B01	L6 IT CTX
F2S4_160113_024_C01	L6 IT CTX
F2S4_160113_024_D01	L6 IT CTX
F2S4_160113_024_E01	Vip
F2S4_160113_024_F01	L6 CT CTX
F2S4_160113_024_G01	L6 IT CTX
F2S4_160113_024_H01	L6 IT CTX
F2S4_160114_001_A01	Sst
F2S4_160114_001_B01	Sst
F2S4_160114_001_C01	Sst
F2S4_160114_001_D01	Sst
F2S4_160114_001_E01	Sst
F2S4_160114_001_F01	Sst
F2S4_160114_001_G01	Vip
F2S4_160114_002_A01	Sst
F2S4_160114_002_C01	Sst
F2S4_160114_002_D01	Sst
F2S4_160114_002_E01	Sst
F2S4_160114_002_F01	Sst
F2S4_160114_002_G01	Sst
F2S4_160114_002_H01	Sst
F2S4_160114_003_A01	Sst
F2S4_160114_003_C01	Sst
F2S4_160114_003_D01	Sst
F2S4_160114_003_E01	Vip
F2S4_160114_003_F01	Sst
F2S4_160114_003_G01	Lamp5
F2S4_160114_004_D01	Sst
F2S4_160114_004_F01	Vip
F2S4_160114_004_G01	Sst
F2S4_160114_004_H01	Sst
F2S4_160114_007_B01	Sst
F2S4_160114_007_F01	Sst
F2S4_160114_007_G01	Lamp5
F2S4_160114_008_A01	Vip
F2S4_160114_008_B01	Lamp5
F2S4_160114_008_D01	Sst
F2S4_160114_008_E01	Sst
F2S4_160114_008_F01	Vip
F2S4_160114_008_H01	Sst
F2S4_160114_009_A01	Sst
F2S4_160114_009_C01	Sst
F2S4_160114_009_G01	Sst
F2S4_160114_010_A01	Lamp5
F2S4_160114_010_B01	Lamp5
F2S4_160114_010_C01	Vip
F2S4_160114_010_D01	Vip
F2S4_160114_010_E01	Vip
F2S4_160114_010_F01	Lamp5
F2S4_160114_010_G01	Lamp5
F2S4_160114_010_H01	Lamp5
F2S4_160114_011_A01	Vip
F2S4_160114_011_B01	Lamp5
F2S4_160114_011_C01	Lamp5
F2S4_160114_011_D01	Vip
F2S4_160114_011_E01	Lamp5
F2S4_160114_011_F01	Vip
F2S4_160114_011_G01	Lamp5
F2S4_160114_011_H01	Vip
F2S4_160114_012_A01	Vip
F2S4_160114_012_B01	Lamp5
F2S4_160114_012_C01	Lamp5
F2S4_160114_012_D01	Lamp5
F2S4_160114_012_E01	Lamp5
F2S4_160114_012_F01	Lamp5
F2S4_160114_012_G01	Lamp5
F2S4_160114_012_H01	Vip
F2S4_160114_016_A01	Vip
F2S4_160114_016_C01	Sst
F2S4_160114_016_D01	Sst
F2S4_160114_016_E01	Lamp5
F2S4_160114_016_F01	Sst
F2S4_160114_016_G01	Sst
F2S4_160114_017_A01	Lamp5
F2S4_160114_017_C01	Vip
F2S4_160114_017_D01	Sst
F2S4_160114_017_E01	Vip
F2S4_160114_017_F01	Lamp5
F2S4_160114_017_G01	Vip
F2S4_160114_018_A01	Vip
F2S4_160114_018_B01	Vip
F2S4_160114_018_D01	Lamp5
F2S4_160114_018_E01	Sst
F2S4_160114_018_F01	Vip
F2S4_160114_018_G01	Vip
F2S4_160114_018_H01	Lamp5
F2S4_160114_019_A01	Vip
F2S4_160114_019_C01	Vip
F2S4_160114_019_D01	Vip
F2S4_160114_019_E01	Sst
F2S4_160114_019_F01	Lamp5
F2S4_160114_019_G01	Lamp5
F2S4_160114_019_H01	Vip
F2S4_160115_009_B01	Vip
F2S4_160115_009_D01	Vip
F2S4_160115_009_E01	Lamp5
F2S4_160115_009_F01	Vip
F2S4_160115_009_G01	Vip
F2S4_160115_009_H01	Lamp5
F2S4_160115_010_A01	Vip
F2S4_160115_010_B01	Vip
F2S4_160115_010_C01	Lamp5
F2S4_160115_010_D01	Vip
F2S4_160115_010_E01	Lamp5
F2S4_160115_010_F01	Vip
F2S4_160115_010_G01	Lamp5
F2S4_160115_010_H01	Vip
F2S4_160115_013_D01	Vip
F2S4_160115_013_E01	Sst
F2S4_160115_013_F01	Sst
F2S4_160115_013_H01	Vip
F2S4_160115_014_B01	Vip
F2S4_160115_014_D01	Sst
F2S4_160115_014_E01	Lamp5
F2S4_160115_014_F01	Vip
F2S4_160115_014_H01	Vip
F2S4_160115_028_B01	Lamp5
F2S4_160115_028_C01	Lamp5
F2S4_160115_028_F01	Lamp5
F2S4_160115_028_G01	Vip
F2S4_160115_028_H01	Lamp5
F2S4_160115_029_A01	Vip
F2S4_160115_029_B01	Lamp5
F2S4_160115_029_C01	Lamp5
F2S4_160115_029_D01	Lamp5
F2S4_160115_029_E01	Vip
F2S4_160115_029_F01	Lamp5
F2S4_160115_029_G01	Vip
F2S4_160119_001_B01	Vip
F2S4_160119_001_C01	Vip
F2S4_160119_001_D01	Vip
F2S4_160119_001_E01	Vip
F2S4_160119_001_F01	L2/3 IT CTX-1
F2S4_160119_001_G01	Vip
F2S4_160119_002_C01	Vip
F2S4_160119_002_D01	Vip
F2S4_160119_002_E01	Vip
F2S4_160119_002_F01	Lamp5
F2S4_160119_002_G01	Lamp5
F2S4_160119_002_H01	Lamp5
F2S4_160120_015_A01	L6 IT CTX
F2S4_160120_015_B01	L6 IT CTX
F2S4_160120_015_C01	L6 IT CTX
F2S4_160120_015_D01	L6 IT CTX
F2S4_160120_015_E01	L6 IT CTX
F2S4_160120_015_F01	L6 IT CTX
F2S4_160120_015_G01	L6 IT CTX
F2S4_160120_015_H01	L6 IT CTX
F2S4_160120_016_A01	L6 IT CTX
F2S4_160120_016_B01	L6 IT CTX
F2S4_160120_016_C01	L6 IT CTX
F2S4_160120_016_D01	L6 IT CTX
F2S4_160120_016_E01	L6 IT CTX
F2S4_160120_016_F01	L6 IT CTX
F2S4_160120_016_G01	L6 IT CTX
F2S4_160120_016_H01	L6 IT CTX
F2S4_160120_021_A01	L6 CT CTX
F2S4_160120_021_B01	L6 CT CTX
F2S4_160120_021_C01	L6 IT CTX
F2S4_160120_021_D01	L6 CT CTX
F2S4_160120_021_E01	L6 IT CTX
F2S4_160120_021_F01	L6 IT CTX
F2S4_160120_021_G01	L6 CT CTX
F2S4_160120_021_H01	L6 CT CTX
F2S4_160121_012_A01	Sst
F2S4_160121_012_C01	Sst
F2S4_160121_012_D01	Sst
F2S4_160121_012_E01	Vip
F2S4_160121_012_F01	Sst
F2S4_160121_012_G01	Vip
F2S4_160121_012_H01	Sst
F2S4_160121_013_A01	Sst
F2S4_160121_013_D01	Vip
F2S4_160121_013_E01	Sst
F2S4_160121_013_H01	Sst
F2S4_160121_014_A01	Sst
F2S4_160121_014_B01	Sst
F2S4_160121_014_C01	Sst
F2S4_160121_014_D01	Sst
F2S4_160121_014_E01	Sst
F2S4_160121_014_F01	Sst
F2S4_160121_014_G01	Vip
F2S4_160120_022_B01	L6 IT CTX
F2S4_160120_022_C01	L6 CT CTX
F2S4_160120_022_E01	L6 IT CTX
F2S4_160120_022_F01	L6 CT CTX
F2S4_160120_022_G01	L6 IT CTX
F2S4_160120_022_H01	L5 NP CTX
F2S4_160120_023_B01	L6 CT CTX
F2S4_160120_023_C01	L6 IT CTX
F2S4_160120_023_D01	L6 CT CTX
F2S4_160120_023_E01	L6 IT CTX
F2S4_160120_023_F01	L6 IT CTX
F2S4_160120_023_G01	L6 IT CTX
F2S4_160120_023_H01	L6 IT CTX
F2S4_160120_024_A01	L6 CT CTX
F2S4_160120_024_B01	L6 IT CTX
F2S4_160120_024_C01	L6 IT CTX
F2S4_160120_024_D01	L6 IT CTX
F2S4_160120_024_E01	L6 IT CTX
F2S4_160120_024_F01	L6 IT CTX
F2S4_160120_024_G01	L6 IT CTX
F2S4_160120_024_H01	L6 CT CTX
F2S4_160120_025_A01	L6 CT CTX
F2S4_160120_025_B01	L6 IT CTX
F2S4_160120_025_C01	L6 IT CTX
F2S4_160120_025_D01	L6 IT CTX
F2S4_160120_025_E01	L6 CT CTX
F2S4_160120_025_F01	L6 CT CTX
F2S4_160120_025_G01	L6 IT CTX
F2S4_160120_025_H01	L6 CT CTX
F2S4_160120_026_A01	L6 IT CTX
F2S4_160120_026_B01	L6 CT CTX
F2S4_160120_026_C01	L6 IT CTX
F2S4_160120_026_D01	L6 CT CTX
F2S4_160120_026_E01	L6 CT CTX
F2S4_160120_026_F01	L6 CT CTX
F2S4_160120_026_G01	L6 IT CTX
F2S4_160120_026_H01	L6 IT CTX
F2S4_160120_027_A01	L6 IT CTX
F2S4_160120_027_B01	L6 CT CTX
F2S4_160120_027_C01	L6 CT CTX
F2S4_160120_027_D01	L6 IT CTX
F2S4_160120_027_E01	L6 CT CTX
F2S4_160120_027_F01	L6 IT CTX
F2S4_160120_027_G01	L5 NP CTX
F2S4_160120_027_H01	L6 CT CTX
F2S4_160120_028_A01	L6 IT CTX
F2S4_160120_028_B01	L6 IT CTX
F2S4_160120_028_C01	L6 CT CTX
F2S4_160120_028_D01	L6 IT CTX
F2S4_160120_028_E01	L6 IT CTX
F2S4_160120_028_F01	L6 IT CTX
F2S4_160120_028_G01	L6 CT CTX
F2S4_160120_028_H01	L6 CT CTX
F2S4_160121_010_C01	Sst
F2S4_160121_010_D01	Vip
F2S4_160121_010_F01	Vip
F2S4_160121_010_G01	Vip
F2S4_160121_010_H01	Vip
F2S4_160121_011_A01	Vip
F2S4_160121_011_D01	Vip
F2S4_160121_011_E01	Vip
F2S4_160121_011_F01	Sst
F2S4_160121_011_G01	Vip
F2S4_160121_017_B01	Lamp5
F2S4_160121_017_F01	Lamp5
F2S4_160121_017_G01	Sst
F2S4_160121_017_H01	Sst
F2S4_160121_018_A01	Sst
F2S4_160121_018_B01	Sst
F2S4_160121_018_D01	Vip
F2S4_160121_018_E01	Sst
F2S4_160121_018_F01	Sst
F2S4_160121_018_G01	Sst
F2S4_160121_018_H01	Sst
F2S4_160121_019_A01	Lamp5
F2S4_160121_019_B01	Lamp5
F2S4_160121_019_C01	Sst
F2S4_160121_019_D01	Sst
F2S4_160121_019_F01	Vip
F2S4_160121_019_G01	Lamp5
F2S4_160121_019_H01	Sst
F2S4_160126_005_A01	L6 IT CTX
F2S4_160126_005_B01	L5 IT CTX
F2S4_160126_005_C01	L5 IT CTX
F2S4_160126_005_D01	L5 NP CTX
F2S4_160126_005_E01	L5 NP CTX
F2S4_160126_005_F01	L5 NP CTX
F2S4_160126_005_G01	L5 IT CTX
F2S4_160126_005_H01	L6 IT CTX
F2S4_160126_006_A01	L6 IT CTX
F2S4_160126_006_B01	L5 NP CTX
F2S4_160126_006_C01	L5 NP CTX
F2S4_160126_006_D01	L5 PT CTX
F2S4_160126_006_E01	L6 IT CTX
F2S4_160126_006_F01	L6 IT CTX
F2S4_160126_006_G01	L5 NP CTX
F2S4_160126_006_H01	L6 IT CTX
F2S4_160126_011_A01	Vip
F2S4_160126_011_B01	L6 IT CTX
F2S4_160126_011_C01	L6 CT CTX
F2S4_160126_011_D01	L6 CT CTX
F2S4_160126_011_E01	L6 IT CTX
F2S4_160126_011_F01	L6 IT CTX
F2S4_160126_011_G01	L6 CT CTX
F2S4_160126_011_H01	L6 CT CTX
F2S4_160126_012_A01	L6 IT CTX
F2S4_160126_012_B01	L6 IT CTX
F2S4_160126_012_C01	L6 CT CTX
F2S4_160126_012_D01	L6 IT CTX
F2S4_160126_012_E01	Vip
F2S4_160126_012_F01	L6 CT CTX
F2S4_160126_012_G01	L6 IT CTX
F2S4_160126_012_H01	L6 IT CTX
F2S4_160127_019_A01	L6 IT CTX
F2S4_160127_019_B01	L6 CT CTX
F2S4_160127_019_C01	L6 IT CTX
F2S4_160127_019_D01	L6 IT CTX
F2S4_160127_019_E01	L6 CT CTX
F2S4_160127_019_F01	L6 CT CTX
F2S4_160127_019_G01	L6 IT CTX
F2S4_160127_019_H01	Sst
F2S4_160127_020_G01	L6 IT CTX
F2S4_160127_020_H01	L6 IT CTX
F2S4_160128_019_A01	L6 CT CTX
F2S4_160128_019_B01	L6 IT CTX
F2S4_160128_019_C01	L6 CT CTX
F2S4_160128_019_D01	L6 IT CTX
F2S4_160128_019_E01	L6 IT CTX
F2S4_160128_019_F01	L6 IT CTX
F2S4_160128_019_G01	L6 IT CTX
F2S4_160128_019_H01	L6 IT CTX
F2S4_160128_020_A01	L6 IT CTX
F2S4_160128_020_B01	L6 CT CTX
F2S4_160128_020_D01	L6 CT CTX
F2S4_160128_020_F01	L6 IT CTX
F2S4_160128_020_G01	L6 CT CTX
F2S4_160128_020_H01	Sst
F2S4_160129_001_A01	L6 IT CTX
F2S4_160129_001_B01	L6 IT CTX
F2S4_160129_001_D01	L6 IT CTX
F2S4_160129_001_E01	L6 IT CTX
F2S4_160129_001_F01	L6 IT CTX
F2S4_160129_001_G01	L6 CT CTX
F2S4_160129_001_H01	L6 IT CTX
F2S4_160129_002_A01	L6 IT CTX
F2S4_160129_002_B01	L6 IT CTX
F2S4_160129_002_D01	L6 IT CTX
F2S4_160129_002_E01	L6 IT CTX
F2S4_160129_002_F01	L6 CT CTX
F2S4_160129_002_G01	L6 IT CTX
F2S4_160129_002_H01	L6 IT CTX
F1S4_160108_007_A01	Lamp5
F1S4_160108_007_B01	Lamp5
F1S4_160108_007_C01	Vip
F1S4_160108_007_D01	Vip
F1S4_160108_007_E01	Sst
F1S4_160108_007_G01	Sst
F1S4_160108_007_H01	Vip
F2S4_160113_012_A01	L5 IT CTX
F2S4_160113_012_B01	L5 NP CTX
F2S4_160113_012_C01	L5 NP CTX
F2S4_160113_012_D01	L4/5 IT CTX
F2S4_160113_012_E01	Sst
F2S4_160113_012_F01	Sst
F2S4_160113_012_G01	L5 NP CTX
F2S4_160113_012_H01	L5 NP CTX
F2S4_160113_013_A01	Vip
F2S4_160113_013_B01	Vip
F2S4_160113_013_C01	L5 IT CTX
F2S4_160113_013_D01	Vip
F2S4_160113_013_E01	Vip
F2S4_160113_013_F01	Sst
F2S4_160113_013_G01	L5 NP CTX
F2S4_160113_013_H01	Sst
F2S4_160115_015_C01	Vip
F2S4_160115_015_D01	Sst
F2S4_160115_015_E01	Lamp5
F2S4_160115_015_F01	Sst
F2S4_160115_015_G01	Sst
F2S4_160115_015_H01	Sst
F2S4_160115_016_B01	Sst
F2S4_160115_016_C01	Sst
F2S4_160115_016_D01	Sst
F2S4_160115_016_E01	Sst
F2S4_160115_016_F01	Sst
F2S4_160115_021_A01	Sst
F2S4_160115_021_B01	Sst
F2S4_160115_021_C01	Sst
F2S4_160115_021_D01	Sst
F2S4_160115_021_F01	Sst
F2S4_160115_021_G01	Lamp5
F2S4_160115_021_H01	Sst
F2S4_160121_001_A01	L2/3 IT CTX-1
F2S4_160121_001_B01	Sst
F2S4_160121_001_C01	Vip
F2S4_160121_001_D01	Vip
F2S4_160121_001_E01	Lamp5
F2S4_160121_001_F01	L2/3 IT CTX-1
F2S4_160121_001_G01	Vip
F2S4_160121_002_C01	Vip
F2S4_160121_002_D01	Vip
F2S4_160121_002_E01	Vip
F2S4_160121_002_F01	Lamp5
F2S4_160121_002_G01	Lamp5
F2S4_160121_002_H01	Vip
F2S4_160121_003_A01	Lamp5
F2S4_160121_003_B01	Sst
F2S4_160121_003_D01	Vip
F2S4_160121_003_H01	Sst
F2S4_160121_004_A01	Lamp5
F2S4_160121_004_B01	Lamp5
F2S4_160121_004_E01	Lamp5
F2S4_160121_004_F01	Vip
F2S4_160121_004_G01	Vip
F2S4_160121_004_H01	Vip
F2S4_160129_012_A01	Vip
F2S4_160129_012_D01	L6 IT CTX
F2S4_160129_012_E01	L6 CT CTX
F2S4_160129_012_F01	L6 IT CTX
F2S4_160129_012_H01	L6 IT CTX
F2S4_160119_003_A01	Lamp5
F2S4_160119_003_B01	Vip
F2S4_160119_003_C01	Lamp5
F2S4_160119_003_D01	Vip
F2S4_160119_003_E01	Vip
F2S4_160119_003_F01	Vip
F2S4_160119_004_A01	Vip
F2S4_160119_004_B01	Vip
F2S4_160119_004_D01	Vip
F2S4_160119_004_E01	Lamp5
F2S4_160119_004_F01	Lamp5
F2S4_160119_004_G01	Vip
F2S4_160119_004_H01	Lamp5
F2S4_160119_007_A01	Sst
F2S4_160119_007_B01	Sst
F2S4_160119_007_C01	Vip
F2S4_160119_007_D01	Lamp5
F2S4_160119_007_E01	Lamp5
F2S4_160119_007_F01	Vip
F2S4_160119_007_G01	Lamp5
F2S4_160119_007_H01	Lamp5
F2S4_160119_008_A01	Sst
F2S4_160119_008_B01	Sst
F2S4_160119_008_C01	Vip
F2S4_160119_008_D01	Vip
F2S4_160119_008_E01	Vip
F2S4_160119_008_F01	Vip
F2S4_160119_008_G01	Vip
F2S4_160119_008_H01	Vip
F2S4_160119_009_B01	Vip
F2S4_160119_009_C01	Vip
F2S4_160119_009_E01	Vip
F2S4_160119_009_F01	Vip
F2S4_160119_009_G01	Vip
F2S4_160119_009_H01	Vip
F2S4_160126_013_A01	L6 IT CTX
F2S4_160126_013_B01	L6 CT CTX
F2S4_160126_013_C01	L6 CT CTX
F2S4_160126_013_D01	L6 IT CTX
F2S4_160126_013_E01	L6 CT CTX
F2S4_160126_013_F01	L6 IT CTX
F2S4_160126_013_G01	L6 CT CTX
F2S4_160126_013_H01	L6 IT CTX
F2S4_160126_014_A01	L6 CT CTX
F2S4_160126_014_B01	L6 IT CTX
F2S4_160126_014_C01	L6 IT CTX
F2S4_160126_014_D01	L6 CT CTX
F2S4_160126_014_E01	L6 IT CTX
F2S4_160126_014_F01	L6 CT CTX
F2S4_160126_014_G01	L6 IT CTX
F2S4_160126_014_H01	L6 IT CTX
F2S4_160126_017_A01	L2/3 IT CTX-1
F2S4_160126_017_B01	L4/5 IT CTX
F2S4_160126_017_C01	Vip
F2S4_160126_017_D01	L4/5 IT CTX
F2S4_160126_017_E01	L2/3 IT CTX-1
F2S4_160126_017_F01	L2/3 IT CTX-1
F2S4_160126_017_G01	L4/5 IT CTX
F2S4_160126_017_H01	Vip
F2S4_160126_018_A01	L4/5 IT CTX
F2S4_160126_018_B01	L2/3 IT CTX-1
F2S4_160126_018_C01	L2/3 IT CTX-1
F2S4_160126_018_D01	L2/3 IT CTX-1
F2S4_160126_018_E01	L2/3 IT CTX-1
F2S4_160126_018_F01	L2/3 IT CTX-1
F2S4_160126_018_G01	L2/3 IT CTX-1
F2S4_160126_018_H01	L4/5 IT CTX
F2S4_160126_023_A01	L4/5 IT CTX
F2S4_160126_023_B01	L4/5 IT CTX
F2S4_160126_023_C01	L4/5 IT CTX
F2S4_160126_023_D01	L4/5 IT CTX
F2S4_160126_023_E01	L4/5 IT CTX
F2S4_160126_023_F01	L5 IT CTX
F2S4_160126_023_G01	L4/5 IT CTX
F2S4_160126_023_H01	L4/5 IT CTX
F2S4_160126_024_A01	L4/5 IT CTX
F2S4_160126_024_B01	L4/5 IT CTX
F2S4_160126_024_C01	L4/5 IT CTX
F2S4_160126_024_D01	L4/5 IT CTX
F2S4_160126_024_E01	L5 IT CTX
F2S4_160126_024_F01	L4/5 IT CTX
F2S4_160126_024_G01	L4/5 IT CTX
F2S4_160126_024_H01	L4/5 IT CTX
F2S4_160113_014_A01	L5 NP CTX
F2S4_160113_014_B01	L5 PT CTX
F2S4_160113_014_C01	Vip
F2S4_160113_014_D01	L5 NP CTX
F2S4_160113_014_E01	L6 CT CTX
F2S4_160113_014_F01	L6 IT CTX
F2S4_160113_014_G01	L5 NP CTX
F2S4_160113_014_H01	L4/5 IT CTX
F2S4_160113_015_A01	L5 PT CTX
F2S4_160113_015_B01	L5 NP CTX
F2S4_160113_015_C01	L5 IT CTX
F2S4_160113_015_D01	L5 PT CTX
F2S4_160113_015_E01	L6 IT CTX
F2S4_160113_015_F01	L4/5 IT CTX
F2S4_160113_015_G01	L5 IT CTX
F2S4_160113_015_H01	Sst
F2S4_160121_005_A01	Vip
F2S4_160121_005_B01	Vip
F2S4_160121_005_C01	Vip
