sample_name	bio_celltype
F2S4_170627_019_B01	L5 IT CTX
F2S4_170627_019_C01	Sst
F2S4_170627_019_D01	L4/5 IT CTX
F2S4_170627_019_E01	L4/5 IT CTX
F2S4_170627_019_F01	L5 NP CTX
F2S4_170627_019_G01	L4/5 IT CTX
F2S4_170627_019_H01	L4/5 IT CTX
F2S4_170627_020_A01	L5 IT CTX
F2S4_170627_020_B01	L4/5 IT CTX
F2S4_170627_020_C01	L4/5 IT CTX
F2S4_170627_020_E01	L4/5 IT CTX
F2S4_170627_020_F01	Vip
F2S4_170627_020_G01	L4/5 IT CTX
F2S4_170627_020_H01	L5 NP CTX
F2S4_170627_021_A01	L4/5 IT CTX
F2S4_170627_021_B01	L4/5 IT CTX
F2S4_170627_021_C01	L4/5 IT CTX
F2S4_170627_021_D01	L4/5 IT CTX
F2S4_170627_021_E01	L4/5 IT CTX
F2S4_170627_021_F01	L4/5 IT CTX
F2S4_170627_021_H01	L4/5 IT CTX
F2S4_170627_022_A01	L4/5 IT CTX
F2S4_170627_022_B01	L4/5 IT CTX
F2S4_170627_022_C01	L5 NP CTX
F2S4_170627_022_D01	L4/5 IT CTX
F2S4_170627_022_E01	L4/5 IT CTX
F2S4_170627_022_F01	L4/5 IT CTX
F2S4_170627_022_G01	L4/5 IT CTX
F2S4_170627_022_H01	L4/5 IT CTX
F2S4_170627_023_A01	Sst
F2S4_170627_023_B01	L4/5 IT CTX
F2S4_170627_023_C01	L4/5 IT CTX
F2S4_170627_023_D01	L4/5 IT CTX
F2S4_170627_023_E01	L4/5 IT CTX
F2S4_170627_023_F01	L4/5 IT CTX
F2S4_170627_023_G01	L4/5 IT CTX
F2S4_170627_023_H01	L4/5 IT CTX
F2S4_170627_024_B01	L4/5 IT CTX
F2S4_170627_024_C01	L4/5 IT CTX
F2S4_170627_024_D01	L5 IT CTX
F2S4_170627_024_E01	L4/5 IT CTX
F2S4_170627_024_F01	L4/5 IT CTX
F2S4_170627_024_G01	L4/5 IT CTX
F2S4_170627_024_H01	L4/5 IT CTX
F2S4_170627_025_A01	L4/5 IT CTX
F2S4_170627_025_B01	L4/5 IT CTX
F2S4_170627_025_C01	L4/5 IT CTX
F2S4_170627_025_D01	L4/5 IT CTX
F2S4_170627_025_E01	L4/5 IT CTX
F2S4_170627_025_F01	L4/5 IT CTX
F2S4_170627_025_G01	L4/5 IT CTX
F2S4_170627_025_H01	L4/5 IT CTX
F2S4_170626_017_A01	L4/5 IT CTX
F2S4_170626_017_B01	L4/5 IT CTX
F2S4_170626_017_D01	L4/5 IT CTX
F2S4_170626_017_E01	L4/5 IT CTX
F2S4_170626_017_F01	L4/5 IT CTX
F2S4_170626_017_G01	L4/5 IT CTX
F2S4_170626_017_H01	L4/5 IT CTX
F2S4_170626_018_A01	L4/5 IT CTX
F2S4_170626_018_B01	L5 IT CTX
F2S4_170626_018_C01	L4/5 IT CTX
F2S4_170626_018_D01	L4/5 IT CTX
F2S4_170626_018_E01	L4/5 IT CTX
F2S4_170626_018_F01	L4/5 IT CTX
F2S4_170626_018_G01	L5 PT CTX
F2S4_170626_018_H01	L4/5 IT CTX
F2S4_170626_019_A01	L4/5 IT CTX
F2S4_170626_019_B01	L4/5 IT CTX
F2S4_170626_019_C01	L5 PT CTX
F2S4_170626_019_D01	L4/5 IT CTX
F2S4_170626_019_E01	L4/5 IT CTX
F2S4_170626_019_F01	L4/5 IT CTX
F2S4_170626_019_G01	L4/5 IT CTX
F2S4_170626_019_H01	L5 NP CTX
F2S4_170626_020_A01	L5 IT CTX
F2S4_170626_020_B01	L4/5 IT CTX
F2S4_170626_020_C01	L4/5 IT CTX
F2S4_170626_020_D01	L5 NP CTX
F2S4_170626_020_E01	L4/5 IT CTX
F2S4_170626_020_F01	L4/5 IT CTX
F2S4_170626_020_G01	L4/5 IT CTX
F2S4_170626_020_H01	L4/5 IT CTX
F2S4_170626_021_A01	L5 IT CTX
F2S4_170626_021_B01	L4/5 IT CTX
F2S4_170626_021_C01	L4/5 IT CTX
F2S4_170626_021_D01	L4/5 IT CTX
F2S4_170626_021_E01	L5 IT CTX
F2S4_170626_021_F01	L4/5 IT CTX
F2S4_170626_021_G01	L5 IT CTX
F2S4_170626_021_H01	L4/5 IT CTX
F2S4_170627_005_A01	L5 NP CTX
F2S4_170627_005_B01	L4/5 IT CTX
F2S4_170627_005_C01	L4/5 IT CTX
F2S4_170627_005_D01	L4/5 IT CTX
F2S4_170627_005_E01	Sst
F2S4_170627_005_F01	L4/5 IT CTX
F2S4_170627_005_G01	L4/5 IT CTX
F2S4_170627_005_H01	L4/5 IT CTX
F2S4_170627_026_A01	L4/5 IT CTX
F2S4_170627_026_B01	L5 IT CTX
F2S4_170627_026_C01	L4/5 IT CTX
F2S4_170627_026_D01	L4/5 IT CTX
F2S4_170627_026_E01	L5 IT CTX
F2S4_170627_026_F01	L5 NP CTX
F2S4_170627_026_G01	L4/5 IT CTX
F2S4_170627_026_H01	L4/5 IT CTX
F2S4_170627_027_A01	L4/5 IT CTX
F2S4_170627_027_B01	L4/5 IT CTX
F2S4_170627_027_C01	L4/5 IT CTX
F2S4_170627_027_D01	L4/5 IT CTX
F2S4_170627_027_E01	L5 IT CTX
F2S4_170627_027_F01	L4/5 IT CTX
F2S4_170627_027_G01	L4/5 IT CTX
F2S4_170627_027_H01	L4/5 IT CTX
F2S4_170627_028_A01	L4/5 IT CTX
F2S4_170627_028_B01	L4/5 IT CTX
F2S4_170627_028_C01	L4/5 IT CTX
F2S4_170627_028_D01	L4/5 IT CTX
F2S4_170627_028_E01	L4/5 IT CTX
F2S4_170627_028_F01	L4/5 IT CTX
F2S4_170627_028_G01	L4/5 IT CTX
F2S4_170627_028_H01	L4/5 IT CTX
F2S4_160816_039_A01	Sst
F2S4_160816_039_B01	Lamp5
F2S4_160816_039_C01	Sst
F2S4_160816_039_E01	Sst
F2S4_160816_039_F01	Vip
F2S4_160816_039_G01	Vip
F2S4_160816_039_H01	Sst
F2S4_170406_031_A01	L4/5 IT CTX
F2S4_170406_031_B01	L4/5 IT CTX
F2S4_170406_031_C01	L4/5 IT CTX
F2S4_170406_031_D01	L4/5 IT CTX
F2S4_170406_031_E01	L4/5 IT CTX
F2S4_170406_031_F01	L4/5 IT CTX
F2S4_170406_031_G01	L4/5 IT CTX
F2S4_170406_031_H01	L4/5 IT CTX
F2S4_170406_032_A01	L4/5 IT CTX
F2S4_170406_032_B01	L4/5 IT CTX
F2S4_170406_032_C01	L4/5 IT CTX
F2S4_170406_032_D01	L4/5 IT CTX
F2S4_170406_032_E01	L4/5 IT CTX
F2S4_170406_032_F01	L4/5 IT CTX
F2S4_170406_032_G01	L4/5 IT CTX
F2S4_170406_032_H01	L4/5 IT CTX
F2S4_170406_033_A01	L4/5 IT CTX
F2S4_170406_033_B01	L4/5 IT CTX
F2S4_170406_033_C01	L4/5 IT CTX
F2S4_170406_033_D01	L4/5 IT CTX
F2S4_170406_033_E01	L4/5 IT CTX
F2S4_170406_033_F01	L4/5 IT CTX
F2S4_170406_033_G01	L4/5 IT CTX
F2S4_170406_033_H01	L4/5 IT CTX
F2S4_170627_006_A01	L4/5 IT CTX
F2S4_170627_006_B01	L4/5 IT CTX
F2S4_170627_006_C01	L4/5 IT CTX
F2S4_170627_006_D01	L4/5 IT CTX
F2S4_170627_006_E01	L4/5 IT CTX
F2S4_170627_006_F01	L4/5 IT CTX
F2S4_170627_006_G01	L4/5 IT CTX
F2S4_170627_006_H01	L4/5 IT CTX
F2S4_170627_007_A01	L4/5 IT CTX
F2S4_170627_007_B01	L4/5 IT CTX
F2S4_170627_007_C01	L4/5 IT CTX
F2S4_170627_007_D01	L5 NP CTX
F2S4_170627_007_E01	L5 IT CTX
F2S4_170627_007_F01	L4/5 IT CTX
F2S4_170627_007_G01	L5 NP CTX
F2S4_170627_007_H01	L4/5 IT CTX
F2S4_170627_008_A01	L4/5 IT CTX
F2S4_170627_008_B01	L4/5 IT CTX
F2S4_170627_008_C01	L5 IT CTX
F2S4_170627_008_D01	L5 NP CTX
F2S4_170627_008_E01	L4/5 IT CTX
F2S4_170627_008_F01	L5 NP CTX
F2S4_170627_008_G01	L5 NP CTX
F2S4_170627_008_H01	L5 NP CTX
F2S4_160816_004_A01	Vip
F2S4_160816_004_B01	Vip
F2S4_160816_004_C01	Sst
F2S4_160816_004_D01	Vip
F2S4_160816_004_E01	Sst
F2S4_160816_004_F01	Vip
F2S4_160816_004_G01	Lamp5
F2S4_160816_004_H01	Lamp5
F2S4_160816_005_A01	Vip
F2S4_160816_005_B01	Vip
F2S4_160816_005_C01	Vip
F2S4_160816_005_D01	Vip
F2S4_160816_005_E01	Vip
F2S4_160816_005_F01	Lamp5
F2S4_160816_005_G01	Lamp5
F2S4_160816_005_H01	Sst
F2S4_160816_006_A01	Sst
F2S4_160816_006_B01	Vip
F2S4_160816_006_C01	Vip
F2S4_160816_006_D01	Sst
F2S4_160816_006_E01	Lamp5
F2S4_160816_006_G01	Lamp5
F2S4_170215_001_A01	Vip
F2S4_170215_001_B01	Lamp5
F2S4_170215_001_C01	Vip
F2S4_170215_001_D01	Lamp5
F2S4_170215_001_E01	Vip
F2S4_170215_001_F01	Vip
F2S4_170215_001_G01	Lamp5
F2S4_170215_001_H01	Lamp5
F2S4_170215_002_A01	Lamp5
F2S4_170215_002_B01	Lamp5
F2S4_170215_002_C01	Lamp5
F2S4_170215_002_D01	Vip
F2S4_170215_002_E01	Lamp5
F2S4_170215_002_F01	Lamp5
F2S4_170215_002_G01	Lamp5
F2S4_170512_003_A01	L4/5 IT CTX
F2S4_170512_003_B01	L4/5 IT CTX
F2S4_170512_003_C01	L4/5 IT CTX
F2S4_170512_003_D01	L4/5 IT CTX
F2S4_170512_003_E01	L4/5 IT CTX
F2S4_170512_003_F01	L4/5 IT CTX
F2S4_170512_003_G01	L4/5 IT CTX
F2S4_170512_003_H01	L4/5 IT CTX
F2S4_170512_004_A01	L4/5 IT CTX
F2S4_170512_004_B01	L4/5 IT CTX
F2S4_170512_004_C01	L4/5 IT CTX
F2S4_170512_004_D01	L4/5 IT CTX
F2S4_170512_004_E01	L4/5 IT CTX
F2S4_170512_004_F01	L4/5 IT CTX
F2S4_170512_004_G01	L4/5 IT CTX
F2S4_170512_004_H01	L4/5 IT CTX
F2S4_170512_005_A01	L4/5 IT CTX
F2S4_170512_005_B01	L4/5 IT CTX
F2S4_170512_005_C01	L4/5 IT CTX
F2S4_170512_005_D01	L4/5 IT CTX
F2S4_170512_005_E01	L4/5 IT CTX
F2S4_170512_005_F01	L4/5 IT CTX
F2S4_170512_005_G01	L4/5 IT CTX
F2S4_170512_005_H01	L4/5 IT CTX
F2S4_170215_003_A01	Lamp5
F2S4_170215_003_B01	Lamp5
F2S4_170215_003_C01	Lamp5
F2S4_170215_003_D01	Lamp5
F2S4_170215_003_E01	Lamp5
F2S4_170215_003_F01	Lamp5
F2S4_170215_003_G01	Lamp5
F2S4_170215_004_A01	Sst
F2S4_170215_004_B01	Lamp5
F2S4_170215_004_C01	Lamp5
F2S4_170215_004_D01	Vip
F2S4_170215_004_E01	Lamp5
F2S4_170215_004_G01	Vip
F2S4_170215_004_H01	Lamp5
F2S4_170216_008_A01	Vip
F2S4_170216_008_B01	Vip
F2S4_170216_008_C01	Vip
F2S4_170216_008_D01	Vip
F2S4_170216_008_E01	Vip
F2S4_170216_008_F01	Lamp5
F2S4_170216_008_G01	Lamp5
F2S4_170216_008_H01	Lamp5
F2S4_170216_009_A01	Vip
F2S4_170216_009_D01	Vip
F2S4_170216_009_E01	Lamp5
F2S4_170216_009_H01	Vip
F2S4_170216_010_A01	Vip
F2S4_170216_010_B01	Lamp5
F2S4_170216_010_C01	Lamp5
F2S4_170216_010_D01	Lamp5
F2S4_170216_010_E01	Lamp5
F2S4_170216_010_F01	Lamp5
F2S4_170216_010_G01	Lamp5
F2S4_170216_010_H01	Lamp5
F2S4_170216_018_B01	Sst
F2S4_170216_018_D01	Sst
F2S4_170216_018_E01	Sst
F2S4_170216_018_F01	Lamp5
F2S4_170216_018_H01	Vip
F2S4_170216_019_B01	Sst
F2S4_170216_019_C01	Sst
F2S4_170216_019_D01	Sst
F2S4_170216_019_E01	Lamp5
F2S4_170216_019_F01	Sst
F2S4_170216_019_G01	Sst
F2S4_170216_019_H01	Sst
F2S4_170216_020_B01	Sst
F2S4_170216_020_C01	Sst
F2S4_170216_020_E01	Sst
F2S4_170216_020_F01	Sst
F2S4_170216_020_H01	Sst
F2S4_170407_007_A01	L4/5 IT CTX
F2S4_170407_007_B01	L4/5 IT CTX
F2S4_170407_007_C01	L4/5 IT CTX
F2S4_170407_007_D01	L4/5 IT CTX
F2S4_170407_007_E01	L4/5 IT CTX
F2S4_170407_007_F01	L4/5 IT CTX
F2S4_170407_007_G01	L4/5 IT CTX
F2S4_170407_007_H01	L4/5 IT CTX
F2S4_170407_008_A01	L4/5 IT CTX
F2S4_170407_008_B01	L4/5 IT CTX
F2S4_170407_008_C01	L4/5 IT CTX
F2S4_170407_008_D01	L4/5 IT CTX
F2S4_170407_008_E01	L4/5 IT CTX
F2S4_170407_008_F01	L4/5 IT CTX
F2S4_170407_008_G01	L4/5 IT CTX
F2S4_170407_008_H01	L4/5 IT CTX
F2S4_170407_009_A01	L4/5 IT CTX
F2S4_170407_009_B01	L4/5 IT CTX
F2S4_170407_009_C01	L4/5 IT CTX
F2S4_170407_009_D01	L4/5 IT CTX
F2S4_170407_009_E01	L4/5 IT CTX
F2S4_170407_009_F01	L4/5 IT CTX
F2S4_170407_009_G01	L4/5 IT CTX
F2S4_170512_006_A01	L4/5 IT CTX
F2S4_170512_006_B01	L4/5 IT CTX
F2S4_170512_006_C01	L4/5 IT CTX
F2S4_170512_006_D01	L4/5 IT CTX
F2S4_170512_006_E01	L4/5 IT CTX
F2S4_170512_006_F01	L4/5 IT CTX
F2S4_170512_006_G01	L4/5 IT CTX
F2S4_170512_006_H01	L4/5 IT CTX
F2S4_170512_007_A01	L4/5 IT CTX
F2S4_170512_007_B01	L4/5 IT CTX
F2S4_170512_007_C01	L4/5 IT CTX
F2S4_170512_007_D01	L4/5 IT CTX
F2S4_170512_007_E01	L4/5 IT CTX
F2S4_170512_007_F01	L4/5 IT CTX
F2S4_170512_007_G01	L4/5 IT CTX
F2S4_170512_007_H01	L4/5 IT CTX
F2S4_170512_008_A01	L4/5 IT CTX
F2S4_170512_008_B01	L4/5 IT CTX
F2S4_170512_008_C01	L4/5 IT CTX
F2S4_170512_008_D01	L4/5 IT CTX
F2S4_170512_008_E01	L4/5 IT CTX
F2S4_170512_008_F01	L4/5 IT CTX
F2S4_170512_008_G01	L4/5 IT CTX
F2S4_170512_008_H01	L4/5 IT CTX
F2S4_170215_005_B01	Lamp5
F2S4_170215_005_C01	Lamp5
F2S4_170215_005_D01	Lamp5
F2S4_170215_005_E01	Lamp5
F2S4_170215_005_F01	Lamp5
F2S4_170215_005_G01	Lamp5
F2S4_170215_005_H01	Lamp5
F2S4_170215_006_A01	Vip
F2S4_170215_006_B01	Vip
F2S4_170215_006_C01	Vip
F2S4_170215_006_F01	Lamp5
F2S4_170215_006_G01	Vip
F2S4_170215_006_H01	Vip
F2S4_170215_007_B01	Lamp5
F2S4_170215_007_E01	Lamp5
F2S4_170215_007_F01	Lamp5
F2S4_170215_007_G01	Vip
F2S4_170215_007_H01	Lamp5
F2S4_170216_015_A01	Sst
F2S4_170216_015_C01	Sst
F2S4_170216_015_E01	Sst
F2S4_170216_015_F01	Vip
F2S4_170216_015_G01	Sst
F2S4_170216_015_H01	Sst
F2S4_170216_016_A01	Sst
F2S4_170216_016_B01	Sst
F2S4_170216_016_C01	Sst
F2S4_170216_016_E01	Sst
F2S4_170216_016_F01	Sst
F2S4_170216_016_G01	Lamp5
F2S4_170216_017_A01	Sst
F2S4_170216_017_C01	Lamp5
F2S4_170216_017_F01	Sst
F2S4_170216_017_G01	Vip
F2S4_170216_017_H01	Sst
F2S4_170215_008_A01	Sst
F2S4_170215_008_B01	Vip
F2S4_170215_008_C01	Lamp5
F2S4_170215_008_D01	Lamp5
F2S4_170215_008_E01	Lamp5
F2S4_170215_008_F01	Vip
F2S4_170215_008_G01	Lamp5
F2S4_170215_009_A01	Lamp5
F2S4_170215_009_B01	Lamp5
F2S4_170215_009_C01	Vip
F2S4_170215_009_D01	Lamp5
F2S4_170215_009_E01	Vip
F2S4_170215_009_F01	Vip
F2S4_170215_009_H01	Lamp5
F2S4_170215_010_B01	Vip
F2S4_170215_010_C01	Lamp5
F2S4_170215_010_D01	Vip
F2S4_170215_010_E01	Vip
F2S4_170215_010_F01	Vip
F2S4_170215_010_G01	Vip
F2S4_170215_010_H01	Vip
F2S4_170215_011_A01	Sst
F2S4_170215_011_B01	Vip
F2S4_170215_011_C01	Vip
F2S4_170215_011_D01	Lamp5
F2S4_170215_011_E01	Sst
F2S4_170215_011_F01	Vip
F2S4_170215_011_G01	Vip
F2S4_170407_001_A01	L4/5 IT CTX
F2S4_170407_001_B01	L4/5 IT CTX
F2S4_170407_001_C01	L4/5 IT CTX
F2S4_170407_001_D01	L4/5 IT CTX
F2S4_170407_001_E01	L4/5 IT CTX
F2S4_170407_001_F01	L4/5 IT CTX
F2S4_170407_001_G01	L4/5 IT CTX
F2S4_170407_001_H01	L4/5 IT CTX
F2S4_170407_002_A01	L4/5 IT CTX
F2S4_170407_002_B01	L4/5 IT CTX
F2S4_170407_002_C01	L4/5 IT CTX
F2S4_170407_002_D01	L4/5 IT CTX
F2S4_170407_002_E01	L4/5 IT CTX
F2S4_170407_002_F01	L4/5 IT CTX
F2S4_170407_002_G01	L4/5 IT CTX
F2S4_170407_002_H01	L4/5 IT CTX
F2S4_170215_012_A01	Vip
F2S4_170215_012_B01	Vip
F2S4_170215_012_C01	Sst
F2S4_170215_012_D01	Lamp5
F2S4_170215_012_E01	Vip
F2S4_170215_012_F01	Vip
F2S4_170215_012_G01	Vip
F2S4_170215_012_H01	Lamp5
F2S4_170215_013_A01	Vip
F2S4_170215_013_B01	Vip
F2S4_170215_013_C01	Vip
F2S4_170215_013_D01	Lamp5
F2S4_170215_013_E01	Lamp5
F2S4_170215_013_F01	Lamp5
F2S4_170215_013_H01	Lamp5
F2S4_170215_014_A01	Lamp5
F2S4_170215_014_B01	Vip
F2S4_170215_014_C01	Lamp5
F2S4_170215_014_D01	Sst
F2S4_170215_014_E01	Lamp5
F2S4_170215_014_F01	Sst
F2S4_170215_014_G01	Lamp5
F2S4_170215_014_H01	Lamp5
F2S4_170215_015_B01	Vip
F2S4_170215_015_C01	Sst
F2S4_170215_015_E01	Sst
F2S4_170215_015_F01	Vip
F2S4_170215_015_G01	Sst
F2S4_170215_015_H01	Sst
F2S4_170407_003_A01	L4/5 IT CTX
F2S4_170407_003_B01	L4/5 IT CTX
F2S4_170407_003_C01	L4/5 IT CTX
F2S4_170407_003_D01	L4/5 IT CTX
F2S4_170407_003_E01	L4/5 IT CTX
F2S4_170407_003_F01	L4/5 IT CTX
F2S4_170407_003_G01	L4/5 IT CTX
F2S4_170407_003_H01	L4/5 IT CTX
F2S4_170407_004_A01	L4/5 IT CTX
F2S4_170407_004_B01	L4/5 IT CTX
F2S4_170407_004_C01	L4/5 IT CTX
F2S4_170407_004_D01	L4/5 IT CTX
F2S4_170407_004_E01	L4/5 IT CTX
F2S4_170407_004_F01	L4/5 IT CTX
F2S4_170407_004_H01	L4/5 IT CTX
F2S4_170215_021_B01	Sst
F2S4_170215_021_C01	Vip
F2S4_170215_021_D01	Sst
F2S4_170215_021_E01	Sst
F2S4_170215_021_F01	Sst
F2S4_170215_021_G01	Sst
F2S4_170215_021_H01	Vip
F2S4_170215_022_A01	Sst
F2S4_170215_022_B01	Sst
F2S4_170215_022_C01	Sst
F2S4_170215_022_D01	Sst
F2S4_170215_022_E01	Sst
F2S4_170215_022_F01	Vip
F2S4_170215_022_G01	Vip
F2S4_170215_022_H01	Sst
F2S4_170215_023_B01	Sst
F2S4_170215_023_C01	Vip
F2S4_170215_023_D01	Lamp5
F2S4_170215_023_E01	Sst
F2S4_170215_023_F01	Lamp5
F2S4_170407_005_A01	L4/5 IT CTX
F2S4_170407_005_B01	L4/5 IT CTX
F2S4_170407_005_C01	L4/5 IT CTX
F2S4_170407_005_D01	L4/5 IT CTX
F2S4_170407_005_F01	L4/5 IT CTX
F2S4_170407_005_G01	L4/5 IT CTX
F2S4_170407_005_H01	L4/5 IT CTX
F2S4_170407_006_A01	L4/5 IT CTX
F2S4_170407_006_B01	L4/5 IT CTX
F2S4_170407_006_C01	L4/5 IT CTX
F2S4_170407_006_D01	L4/5 IT CTX
F2S4_170407_006_E01	L4/5 IT CTX
F2S4_170407_006_F01	L4/5 IT CTX
F2S4_170407_006_G01	L4/5 IT CTX
F2S4_170407_006_H01	L4/5 IT CTX
F2S4_170216_011_B01	Lamp5
F2S4_170216_011_D01	Lamp5
F2S4_170216_011_E01	Vip
F2S4_170216_011_F01	Lamp5
F2S4_170216_011_G01	Lamp5
F2S4_170216_011_H01	Lamp5
F2S4_170216_012_A01	Lamp5
F2S4_170216_012_B01	Lamp5
F2S4_170216_012_C01	Vip
F2S4_170216_012_D01	Lamp5
F2S4_170216_012_E01	Lamp5
F2S4_170216_012_F01	Sst
F2S4_170216_012_G01	Lamp5
F2S4_170216_012_H01	Vip
F2S4_170216_013_A01	Lamp5
F2S4_170216_013_C01	Sst
F2S4_170216_013_D01	Lamp5
F2S4_170216_013_E01	Lamp5
F2S4_170216_013_F01	Lamp5
F2S4_170216_013_G01	Lamp5
F2S4_170216_013_H01	Vip
F2S4_170216_014_A01	Lamp5
F2S4_170216_014_B01	Lamp5
F2S4_170216_014_C01	Sst
F2S4_170216_014_D01	Lamp5
F2S4_170216_014_E01	Sst
F2S4_170216_014_F01	Sst
F2S4_170216_014_G01	Sst
F2S4_170216_014_H01	Sst
F2S4_170406_034_A01	L4/5 IT CTX
F2S4_170406_034_B01	L4/5 IT CTX
F2S4_170406_034_C01	L4/5 IT CTX
F2S4_170406_034_D01	L4/5 IT CTX
F2S4_170406_034_E01	L4/5 IT CTX
F2S4_170406_034_F01	L4/5 IT CTX
F2S4_170406_034_G01	L4/5 IT CTX
F2S4_170406_034_H01	L4/5 IT CTX
F2S4_170215_016_A01	Sst
F2S4_170215_016_C01	Sst
F2S4_170215_016_D01	Vip
F2S4_170215_016_E01	Lamp5
F2S4_170215_016_F01	Vip
F2S4_170215_016_G01	Lamp5
F2S4_170215_016_H01	Sst
F2S4_170215_017_A01	Lamp5
F2S4_170215_017_C01	Sst
F2S4_170215_017_D01	Lamp5
F2S4_170215_017_E01	Sst
F2S4_170215_017_F01	Sst
F2S4_170215_017_G01	Lamp5
F2S4_170215_017_H01	Sst
F2S4_170215_018_A01	Lamp5
F2S4_170215_018_B01	Sst
F2S4_170215_018_C01	Sst
F2S4_170215_018_D01	Vip
F2S4_170215_018_E01	Sst
F2S4_170215_018_H01	Sst
F2S4_170216_001_A01	Vip
F2S4_170216_001_B01	Vip
F2S4_170216_001_C01	Vip
F2S4_170216_001_D01	Sst
F2S4_170216_001_E01	Vip
F2S4_170216_001_G01	Lamp5
F2S4_170216_002_A01	Lamp5
F2S4_170216_002_B01	Lamp5
F2S4_170216_002_C01	Vip
F2S4_170216_002_D01	Vip
F2S4_170216_002_E01	Lamp5
F2S4_170216_002_F01	Lamp5
F2S4_170216_002_G01	Vip
F2S4_170216_002_H01	Vip
F2S4_170216_003_A01	Vip
F2S4_170216_003_B01	Lamp5
F2S4_170216_003_C01	Lamp5
F2S4_170216_003_F01	Vip
F2S4_170216_003_H01	Vip
F2S4_170215_019_A01	Lamp5
F2S4_170215_019_B01	Sst
F2S4_170215_019_C01	Sst
F2S4_170215_019_D01	Sst
F2S4_170215_019_E01	Lamp5
F2S4_170215_019_F01	Sst
F2S4_170215_019_G01	Vip
F2S4_170215_019_H01	Sst
F2S4_170215_020_A01	Sst
F2S4_170215_020_B01	Sst
F2S4_170215_020_C01	Sst
F2S4_170215_020_D01	Vip
F2S4_170215_020_E01	Sst
F2S4_170215_020_F01	Vip
F2S4_170215_020_G01	Sst
F2S4_170216_004_A01	Lamp5
F2S4_170216_004_B01	Vip
F2S4_170216_004_C01	Sst
F2S4_170216_004_D01	Lamp5
F2S4_170216_004_E01	Lamp5
F2S4_170216_004_F01	Lamp5
F2S4_170216_004_H01	Vip
F2S4_170216_005_A01	Lamp5
F2S4_170216_005_C01	Lamp5
F2S4_170216_005_D01	Vip
F2S4_170216_005_F01	Lamp5
F2S4_170216_005_G01	Sst
F2S4_170216_005_H01	Vip
F2S4_170216_006_B01	Vip
F2S4_170216_006_D01	Vip
F2S4_170216_006_E01	Vip
F2S4_170216_006_F01	Vip
F2S4_170216_006_G01	Vip
F2S4_170216_006_H01	Vip
F2S4_170216_007_C01	Vip
F2S4_170216_007_E01	Vip
F2S4_170216_007_F01	Vip
F2S4_170216_007_G01	Vip
F2S4_170216_007_H01	Vip
F2S4_170407_010_A01	L4/5 IT CTX
F2S4_170407_010_B01	L4/5 IT CTX
F2S4_170407_010_C01	L4/5 IT CTX
F2S4_170407_010_D01	L4/5 IT CTX
F2S4_170407_010_E01	L4/5 IT CTX
F2S4_170407_010_F01	L4/5 IT CTX
F2S4_170407_010_G01	L4/5 IT CTX
F2S4_170407_010_H01	L4/5 IT CTX
F2S4_170407_011_A01	L4/5 IT CTX
F2S4_170407_011_B01	L4/5 IT CTX
F2S4_170407_011_C01	L4/5 IT CTX
F2S4_170407_011_D01	L4/5 IT CTX
F2S4_170407_011_E01	L4/5 IT CTX
F2S4_170407_011_F01	L4/5 IT CTX
F2S4_170407_011_G01	L4/5 IT CTX
F2S4_170407_011_H01	L4/5 IT CTX
F2S4_170407_012_A01	L4/5 IT CTX
F2S4_170407_012_B01	L4/5 IT CTX
F2S4_170407_012_C01	L4/5 IT CTX
F2S4_170407_012_D01	L4/5 IT CTX
F2S4_170407_012_E01	L4/5 IT CTX
F2S4_170407_012_F01	L4/5 IT CTX
F2S4_170407_012_G01	L4/5 IT CTX
F2S4_170407_012_H01	L4/5 IT CTX
F2S4_170714_017_H01	L6b CTX
F2S4_170714_018_A01	L6b CTX
F2S4_170714_018_B01	L6b CTX
F2S4_170714_018_C01	L6b CTX
F2S4_170714_018_D01	L6b CTX
F2S4_170714_018_E01	L6b CTX
F2S4_170714_018_F01	L6b CTX
F2S4_170714_018_G01	L6b CTX
F2S4_170714_018_H01	L6b CTX
F2S4_170714_019_A01	L6b CTX
F2S4_170714_019_B01	L6b CTX
F2S4_170714_019_C01	L6b CTX
F2S4_170714_019_D01	L6b CTX
F2S4_170714_019_E01	L6b CTX
F2S4_170714_019_F01	L6b CTX
F2S4_170714_019_G01	L6b CTX
F2S4_170714_019_H01	L6b CTX
F2S4_170714_020_A01	L6b CTX
F2S4_170714_020_B01	L6b CTX
F2S4_170714_020_C01	L6b CTX
F2S4_170714_020_D01	L6b CTX
F2S4_170714_020_E01	L6b CTX
F2S4_170714_020_F01	L6b CTX
F2S4_170714_020_G01	L6b CTX
F2S4_170714_020_H01	L6b CTX
F2S4_170714_021_H01	L6b CTX
F2S4_170714_029_A01	L6b CTX
F2S4_170714_029_B01	L6b CTX
F2S4_170714_029_C01	L6b CTX
F2S4_170714_029_D01	L6b CTX
F2S4_170714_029_E01	L6b CTX
F2S4_170714_029_F01	L6b CTX
F2S4_170714_029_G01	L6b CTX
F2S4_170714_030_D01	L6b CTX
F2S4_170714_030_E01	L6b CTX
F2S4_170714_030_F01	L6b CTX
F2S4_170714_030_G01	L6b CTX
F2S4_170714_030_H01	L6b CTX
F2S4_170714_027_A01	L6b CTX
F2S4_170714_027_B01	L6b CTX
