sample_name	subclass_label
F2S4_171005_009_D01	L6b CTX
F2S4_171005_009_F01	L6b CTX
F2S4_171005_009_G01	L6b CTX
F2S4_171005_009_H01	L6b CTX
F2S4_171005_010_C01	L6b CTX
F2S4_171005_011_A01	L6b CTX
F2S4_171005_011_B01	L6b CTX
F2S4_171005_011_E01	L6b CTX
F2S4_171005_011_G01	L6b CTX
F2S4_171005_011_H01	L6b CTX
F2S4_171005_004_E01	L6b CTX
F2S4_171005_004_G01	L6b CTX
F2S4_171005_005_A01	L6b CTX
F2S4_171005_005_D01	L6b CTX
F2S4_171005_005_E01	L6b CTX
F2S4_171005_005_F01	L6b CTX
F2S4_171005_005_H01	L6b CTX
F2S4_171005_006_A01	L6b CTX
F2S4_171005_006_B01	L6b CTX
F2S4_171005_006_C01	L6b CTX
F2S4_171005_006_D01	L6b CTX
F2S4_171005_006_E01	L6b CTX
F2S4_171005_006_F01	L6b CTX
F2S4_171005_006_H01	L6b CTX
F2S4_171005_007_A01	L6b CTX
F2S4_171005_007_C01	L6b CTX
F2S4_171005_008_F01	L6b CTX
F2S4_171005_008_G01	L6b CTX
F2S4_171005_008_H01	L6b CTX
F2S4_171116_007_A01	L6b CTX
F2S4_171116_007_B01	L6b CTX
F2S4_171116_007_D01	L6b CTX
F2S4_171116_007_E01	L6b CTX
F2S4_171116_007_G01	L6b CTX
F2S4_171116_008_A01	L6b CTX
F2S4_171116_008_B01	L6b CTX
F2S4_171116_008_C01	L6b CTX
F2S4_171116_008_D01	L6b CTX
F2S4_171116_008_H01	L6 CT CTX
F2S4_171116_009_C01	L6b CTX
F2S4_171116_009_D01	L6b CTX
F2S4_171116_009_E01	L6b CTX
F2S4_171116_009_F01	L6b CTX
F2S4_171116_009_G01	L6b CTX
F2S4_171116_009_H01	L6b CTX
F2S4_171116_010_B01	L6b CTX
F2S4_171116_010_C01	L6b CTX
F2S4_171116_010_D01	L6b CTX
F2S4_171116_010_E01	L6b CTX
F2S4_171116_010_F01	L6b CTX
F2S4_171116_010_G01	L6b CTX
F2S4_171116_010_H01	L6b CTX
F2S4_171116_011_A01	L6b CTX
F2S4_171116_011_B01	L6b CTX
F2S4_171116_011_D01	L6b CTX
F2S4_171116_011_E01	L6b CTX
F2S4_171116_011_F01	L6b CTX
F2S4_171116_011_H01	L6b CTX
F2S4_171116_012_A01	L6b CTX
F2S4_171116_012_B01	L6b CTX
F2S4_171116_012_D01	L6b CTX
F2S4_171116_012_E01	L6b CTX
F2S4_171116_012_F01	L6b CTX
F2S4_171116_001_A01	L6b CTX
F2S4_171116_001_C01	L6b CTX
F2S4_171116_001_E01	L6b CTX
F2S4_171116_001_F01	L6b CTX
F2S4_171116_001_G01	L6b CTX
F2S4_171116_002_A01	L6b CTX
F2S4_171116_002_E01	L6b CTX
F2S4_171116_002_G01	L6b CTX
F2S4_171116_003_A01	L6b CTX
F2S4_171116_003_B01	L6b CTX
F2S4_171116_003_C01	L6b CTX
F2S4_171116_003_D01	L6b CTX
F2S4_171116_003_H01	L6b CTX
F2S4_171116_004_A01	Vip
F2S4_171116_004_B01	L6b CTX
F2S4_171116_004_C01	L6b CTX
F2S4_171116_004_D01	L6b CTX
F2S4_171116_004_E01	L6b CTX
F2S4_171116_004_F01	L6b CTX
F2S4_171116_004_H01	L6b CTX
F2S4_171116_005_D01	L6b CTX
F2S4_171116_005_E01	L6b CTX
F2S4_171116_005_G01	L6b CTX
F2S4_171116_005_H01	L6b CTX
F2S4_171116_006_A01	L6b CTX
F2S4_171116_006_D01	L6b CTX
F2S4_171116_006_E01	L6b CTX
F2S4_171116_006_F01	L6b CTX
F2S4_171116_006_H01	L6b CTX
F2S4_180608_005_A01	Sst
F2S4_180608_005_B01	Sst
F2S4_180608_005_G01	Lamp5
F2S4_180608_006_A01	L6 IT CTX
F2S4_180907_013_B01	L2/3 IT CTX-1
F2S4_180907_013_D01	L2/3 IT CTX-1
F2S4_180907_013_G01	L2/3 IT CTX-1
F2S4_180907_013_H01	L2/3 IT CTX-1
F2S4_180907_014_A01	L2/3 IT CTX-1
F2S4_180907_014_B01	L2/3 IT CTX-1
F2S4_180907_014_C01	L4/5 IT CTX
F2S4_180907_014_H01	L2/3 IT CTX-1
F2S4_180907_015_C01	L2/3 IT CTX-1
F2S4_180907_015_E01	L2/3 IT CTX-1
F2S4_180907_015_F01	L2/3 IT CTX-1
F2S4_180907_015_G01	L2/3 IT CTX-1
F2S4_180907_015_H01	L2/3 IT CTX-1
F2S4_180907_004_C01	L2/3 IT CTX-1
F2S4_180907_004_E01	L2/3 IT CTX-1
F2S4_180907_004_G01	L2/3 IT CTX-1
F2S4_180907_004_H01	L2/3 IT CTX-1
F2S4_180907_005_A01	L2/3 IT CTX-1
F2S4_180907_005_B01	L2/3 IT CTX-1
F2S4_180907_005_D01	L2/3 IT CTX-1
F2S4_180907_005_F01	L2/3 IT CTX-1
F2S4_180907_005_H01	L2/3 IT CTX-1
F2S4_180907_006_B01	L2/3 IT CTX-1
F2S4_180907_006_C01	L2/3 IT CTX-1
F2S4_180907_006_G01	L2/3 IT CTX-1
F2S4_180907_007_D01	L2/3 IT CTX-1
F2S4_180907_007_G01	L2/3 IT CTX-1
F2S4_180907_007_H01	L2/3 IT CTX-1
F2S4_180907_008_D01	L2/3 IT CTX-1
F2S4_180907_008_H01	L2/3 IT CTX-1
F2S4_180907_009_A01	L2/3 IT CTX-1
F2S4_180907_009_E01	L2/3 IT CTX-1
F2S4_180907_009_F01	L2/3 IT CTX-1
F2S4_180907_009_H01	L2/3 IT CTX-1
F2S4_180907_010_A01	L2/3 IT CTX-1
F2S4_180907_010_C01	L4/5 IT CTX
F2S4_180907_010_H01	L2/3 IT CTX-1
F2S4_180907_011_A01	L2/3 IT CTX-1
F2S4_180907_011_B01	L4/5 IT CTX
F2S4_180907_011_C01	L2/3 IT CTX-1
F2S4_180907_012_C01	L2/3 IT CTX-1
F2S4_180907_012_D01	L2/3 IT CTX-1
F2S4_180907_012_E01	L2/3 IT CTX-1
F2S4_180907_012_F01	L2/3 IT CTX-1
F2S4_180907_012_G01	L2/3 IT CTX-1
F2S4_180313_010_A01	L6b CTX
F2S4_180313_010_B01	L6b CTX
F2S4_180313_010_D01	L6b CTX
F2S4_180313_010_E01	L6b CTX
F2S4_180313_010_G01	L6b CTX
F2S4_180313_011_A01	L6b CTX
F2S4_180313_011_C01	L6b CTX
F2S4_180313_011_E01	L6b CTX
F2S4_180313_011_F01	L6b CTX
F2S4_180313_011_G01	L6b CTX
F2S4_180313_012_B01	L6b CTX
F2S4_180313_012_C01	L6b CTX
F2S4_180313_012_D01	L6b CTX
F2S4_180313_012_G01	L6b CTX
F2S4_180313_001_A01	L6b CTX
F2S4_180313_001_D01	L6b CTX
F2S4_180313_001_F01	L6 CT CTX
F2S4_180313_001_H01	L6b CTX
F2S4_180313_002_A01	L6b CTX
F2S4_180313_002_B01	L6b CTX
F2S4_180313_002_D01	L6b CTX
F2S4_180313_002_F01	L6b CTX
F2S4_180313_002_G01	L6b CTX
F2S4_180313_002_H01	L6b CTX
F2S4_180313_003_A01	L6b CTX
F2S4_180313_003_B01	L6b CTX
F2S4_180313_003_C01	L6b CTX
F2S4_180313_003_D01	L6b CTX
F2S4_180313_003_F01	L6b CTX
F2S4_180313_003_G01	L6b CTX
F2S4_180313_003_H01	L6b CTX
F2S4_180313_006_A01	L6b CTX
F2S4_180313_006_B01	L6b CTX
F2S4_180313_006_F01	L6b CTX
F2S4_180313_007_A01	L6 CT CTX
F2S4_180313_007_D01	L6b CTX
F2S4_180313_007_E01	L6b CTX
F2S4_180313_007_F01	L6b CTX
F2S4_180313_007_G01	L6b CTX
F2S4_180313_007_H01	L6b CTX
F2S4_180313_004_A01	L6b CTX
F2S4_180313_004_B01	L6b CTX
F2S4_180313_004_C01	L6b CTX
F2S4_180313_004_D01	L6b CTX
F2S4_180313_004_E01	L6b CTX
F2S4_180313_004_F01	L6b CTX
F2S4_180313_004_G01	L6b CTX
F2S4_180313_004_H01	L6b CTX
F2S4_180313_005_A01	L6b CTX
F2S4_180313_005_B01	L6b CTX
F2S4_180313_005_C01	L6b CTX
F2S4_180313_005_D01	L6b CTX
F2S4_180313_005_E01	L6b CTX
F2S4_180313_005_F01	L6b CTX
F2S4_180313_005_G01	L6b CTX
F2S4_180313_005_H01	L6b CTX
F2S4_180313_008_A01	L6b CTX
F2S4_180313_008_B01	L6b CTX
F2S4_180313_008_C01	L6b CTX
F2S4_180313_008_E01	L6b CTX
F2S4_180313_008_F01	L6b CTX
F2S4_180313_008_G01	L6b CTX
F2S4_180313_009_A01	L6b CTX
F2S4_180313_009_B01	L6b CTX
F2S4_180313_009_C01	L6b CTX
F2S4_180313_009_D01	L6b CTX
F2S4_180313_009_E01	L6b CTX
F2S4_180313_009_H01	L6b CTX
F2S4_160825_044_A01	L6 CT CTX
F2S4_160825_044_C01	L6 IT CTX
F2S4_160825_044_E01	L6 CT CTX
F2S4_160825_044_F01	L6 CT CTX
F2S4_160825_045_A01	L6 CT CTX
F2S4_160825_045_C01	Vip
F2S4_160825_045_D01	Sst
F2S4_160825_045_E01	Sst
F2S4_160825_045_F01	L6 CT CTX
F2S4_160825_045_G01	L6 CT CTX
F2S4_160825_045_H01	L6 IT CTX
F2S4_160825_046_A01	L4/5 IT CTX
F2S4_160825_046_B01	L4/5 IT CTX
F2S4_160825_046_C01	L4/5 IT CTX
F2S4_160825_046_D01	L4/5 IT CTX
F2S4_160825_046_F01	L4/5 IT CTX
F2S4_160825_046_G01	L4/5 IT CTX
F2S4_160825_046_H01	L4/5 IT CTX
F2S4_160825_047_A01	L4/5 IT CTX
F2S4_160825_047_B01	Lamp5
F2S4_160825_047_C01	L4/5 IT CTX
F2S4_160825_047_D01	L4/5 IT CTX
F2S4_160825_047_E01	L4/5 IT CTX
F2S4_160825_047_F01	L4/5 IT CTX
F2S4_160825_047_G01	L4/5 IT CTX
F2S4_160825_047_H01	L4/5 IT CTX
F2S4_160824_031_A01	L4/5 IT CTX
F2S4_160824_031_B01	L4/5 IT CTX
F2S4_160824_031_C01	L4/5 IT CTX
F2S4_160824_031_D01	L4/5 IT CTX
F2S4_160824_031_E01	L4/5 IT CTX
F2S4_160824_031_G01	L4/5 IT CTX
F2S4_160824_031_H01	L4/5 IT CTX
F2S4_160824_032_B01	L4/5 IT CTX
F2S4_160824_032_C01	L4/5 IT CTX
F2S4_160824_032_D01	L4/5 IT CTX
F2S4_160824_032_E01	L4/5 IT CTX
F2S4_160824_032_F01	L4/5 IT CTX
F2S4_160824_032_G01	L4/5 IT CTX
F2S4_160824_041_A01	Sst
F2S4_160824_041_C01	L5 IT CTX
F2S4_160824_041_D01	L6 IT CTX
F2S4_160824_041_E01	L6 CT CTX
F2S4_160824_041_F01	L6 IT CTX
F2S4_160824_041_G01	L6 IT CTX
F2S4_160824_041_H01	L6 IT CTX
